BookingID,CustomerID,AgeGroup,Gender,State,City,Airline,Destination,BookingDate,FlightType,TicketPrice,Class,BookingChannel,FrequentFlyer,AffinityIndex
A03291,C00377,45-54,Female,Florida,Jacksonville,Southwest Airlines,"San Juan, Puerto Rico",2024-05-15,International,2433.46,Business,Travel Agency,Yes,120
A03292,C00870,55-64,Male,California,San Jose,Alaska Airlines,"Vancouver, Canada",2024-05-28,International,1187.4,Premium Economy,Website,Yes,111
A03293,C00688,25-34,Female,Oregon,Portland,American Airlines,"Paris, France",2024-10-24,International,1803.02,Business,Travel Agency,Yes,187
A03294,C00730,35-44,Female,New York,New York City,Alaska Airlines,"Atlanta, GA",2024-07-28,Domestic,350.72,Premium Economy,Mobile App,Yes,113
A03295,C00226,45-54,Female,New York,New York City,Alaska Airlines,"Las Vegas, NV",2024-10-30,Domestic,163.56,Economy,Mobile App,Yes,147
A03296,C00757,45-54,Female,Oregon,Bend,Southwest Airlines,"Cozumel, Mexico",2024-05-21,International,711.19,Premium Economy,Mobile App,No,138
A03297,C00451,65+,Female,Texas,San Antonio,United Airlines,"Seattle, WA",2024-10-01,Domestic,318.15,Premium Economy,Mobile App,No,148
A03298,C00974,25-34,Male,Georgia,Savannah,Alaska Airlines,"Miami, FL",2024-06-02,Domestic,343.62,Premium Economy,Mobile App,No,185
A03299,C00503,65+,Male,Oregon,Eugene,Delta Airlines,"Las Vegas, NV",2024-07-10,Domestic,110.92,Economy,Website,No,181
A03300,C00725,45-54,Female,Oregon,Eugene,Delta Airlines,"Chicago, IL",2024-10-10,Domestic,1333.93,First,Website,Yes,169
A03301,C00571,35-44,Female,Texas,Houston,Alaska Airlines,"Atlanta, GA",2024-10-01,Domestic,372.54,Premium Economy,Website,No,130
A03302,C00058,18-24,Male,Georgia,Augusta,American Airlines,"Mexico City, Mexico",2024-11-08,International,4422.18,First,Website,Yes,155
A03303,C00883,65+,Female,Illinois,Aurora,Delta Airlines,"Las Vegas, NV",2024-08-18,Domestic,957.13,First,Mobile App,Yes,165
A03304,C00004,55-64,Male,Georgia,Augusta,Delta Airlines,"Amsterdam, Netherlands",2024-06-01,International,469.2,Economy,Travel Agency,Yes,120
A03305,C00725,45-54,Female,Oregon,Eugene,Alaska Airlines,"Chicago, IL",2024-10-19,Domestic,383.02,Premium Economy,Website,Yes,110
A03306,C00238,55-64,Male,New York,Albany,United Airlines,"Atlanta, GA",2024-05-27,Domestic,621.31,Business,Mobile App,No,121
A03307,C00305,45-54,Male,Arizona,Scottsdale,American Airlines,"Miami, FL",2024-05-23,Domestic,1023.66,First,Website,No,145
A03308,C00700,18-24,Male,Illinois,Aurora,United Airlines,"Atlanta, GA",2024-06-24,Domestic,1252.41,First,Website,Yes,113
A03309,C00568,65+,Male,New York,Rochester,Alaska Airlines,"Las Vegas, NV",2024-10-09,Domestic,423.83,Business,Travel Agency,Yes,182
A03310,C00970,18-24,Female,Texas,Houston,American Airlines,"Atlanta, GA",2024-11-07,Domestic,473.35,Premium Economy,Travel Agency,Yes,173
A03311,C00761,45-54,Male,Oregon,Bend,Delta Airlines,"Paris, France",2024-09-28,International,2326.33,Business,Travel Agency,Yes,163
A03312,C00423,35-44,Male,Texas,Houston,Delta Airlines,"Seattle, WA",2024-10-18,Domestic,317.52,Premium Economy,Mobile App,Yes,129
A03313,C00949,65+,Male,Oregon,Eugene,United Airlines,"Paris, France",2024-06-06,International,1177.74,Premium Economy,Travel Agency,No,188
A03314,C00767,18-24,Female,Georgia,Savannah,Alaska Airlines,"Miami, FL",2024-08-25,Domestic,1431.28,First,Travel Agency,No,132
A03315,C00253,35-44,Male,Illinois,Naperville,United Airlines,"Miami, FL",2024-09-25,Domestic,1277.28,First,Mobile App,No,110
A03316,C00950,35-44,Male,New York,Rochester,Southwest Airlines,"Chicago, IL",2024-05-30,Domestic,259.96,Premium Economy,Website,Yes,116
A03317,C00517,18-24,Female,California,Los Angeles,Alaska Airlines,"Vancouver, Canada",2024-06-29,International,962.53,Premium Economy,Mobile App,Yes,135
A03318,C00136,65+,Male,Georgia,Columbus,Delta Airlines,"Chicago, IL",2024-08-15,Domestic,1279.68,First,Mobile App,No,150
A03319,C00013,65+,Female,Arizona,Phoenix,Alaska Airlines,"Toronto, Canada",2024-08-18,International,563.2,Economy,Website,Yes,183
A03320,C00870,55-64,Male,California,San Jose,Alaska Airlines,"Chicago, IL",2024-08-22,Domestic,203.94,Economy,Travel Agency,Yes,119
A03321,C00580,25-34,Female,Texas,Austin,Southwest Airlines,"Belize City, Belize",2024-06-18,International,1720.67,Business,Website,Yes,108
A03322,C00585,18-24,Female,California,Los Angeles,United Airlines,"Las Vegas, NV",2024-06-23,Domestic,310.66,Premium Economy,Travel Agency,Yes,179
A03323,C00303,25-34,Female,California,San Diego,Alaska Airlines,"Miami, FL",2024-10-15,Domestic,191.41,Economy,Website,Yes,139
A03324,C00070,45-54,Female,Arizona,Flagstaff,Delta Airlines,"Chicago, IL",2024-09-21,Domestic,962.81,First,Travel Agency,No,154
A03325,C00042,55-64,Female,Georgia,Augusta,United Airlines,"Atlanta, GA",2024-08-04,Domestic,784.62,Business,Mobile App,No,144
A03326,C00149,45-54,Female,Arizona,Phoenix,Southwest Airlines,"Grand Cayman, Cayman Islands",2024-06-23,International,2269.69,First,Website,Yes,138
A03327,C00736,18-24,Female,New York,Rochester,American Airlines,"Miami, FL",2024-06-01,Domestic,302.54,Premium Economy,Mobile App,Yes,163
A03328,C00023,18-24,Female,California,San Jose,American Airlines,"Atlanta, GA",2024-09-20,Domestic,107.86,Economy,Travel Agency,Yes,123
A03329,C00216,18-24,Male,Texas,San Antonio,Alaska Airlines,"Vancouver, Canada",2024-10-04,International,784.82,Premium Economy,Mobile App,No,151
A03330,C00310,65+,Male,New York,New York City,Southwest Airlines,"Liberia, Costa Rica",2024-10-23,International,1191.46,Premium Economy,Mobile App,Yes,121
A03331,C00513,55-64,Male,Illinois,Chicago,American Airlines,"Miami, FL",2024-06-24,Domestic,438.42,Premium Economy,Mobile App,Yes,153
A03332,C00085,35-44,Male,Georgia,Savannah,Southwest Airlines,"Miami, FL",2024-08-06,Domestic,699.09,Business,Website,No,190
A03333,C00342,18-24,Female,Illinois,Springfield,Delta Airlines,"Tokyo, Japan",2024-05-16,International,620.29,Economy,Website,No,118
A03334,C00680,55-64,Female,Georgia,Atlanta,United Airlines,"Miami, FL",2024-07-20,Domestic,268.59,Premium Economy,Travel Agency,Yes,146
A03335,C00138,65+,Male,Illinois,Chicago,Alaska Airlines,"Toronto, Canada",2024-10-19,International,2382.14,Business,Mobile App,Yes,189
A03336,C00998,45-54,Female,New York,Buffalo,Southwest Airlines,"Miami, FL",2024-09-01,Domestic,477.81,Premium Economy,Website,Yes,100
A03337,C00760,25-34,Female,Arizona,Tucson,American Airlines,"London, UK",2024-09-30,International,2002.0,First,Website,No,139
A03338,C00795,45-54,Male,Florida,Tampa,American Airlines,"Atlanta, GA",2024-08-02,Domestic,733.3,Business,Travel Agency,Yes,149
A03339,C00198,45-54,Female,California,San Diego,Alaska Airlines,"Atlanta, GA",2024-05-31,Domestic,490.01,Business,Travel Agency,No,148
A03340,C00002,65+,Male,Arizona,Tucson,Delta Airlines,"Tokyo, Japan",2024-06-18,International,2268.89,Business,Website,Yes,170
A03341,C00956,18-24,Female,New York,Buffalo,United Airlines,"London, UK",2024-07-22,International,3210.85,First,Website,Yes,182
A03342,C00094,25-34,Male,California,Los Angeles,American Airlines,"Mexico City, Mexico",2024-10-23,International,935.1,Premium Economy,Travel Agency,Yes,121
A03343,C00174,25-34,Female,Illinois,Aurora,United Airlines,"London, UK",2024-10-19,International,3437.3,First,Website,Yes,141
A03344,C00108,65+,Male,Oregon,Portland,American Airlines,"Seattle, WA",2024-09-30,Domestic,710.55,Business,Website,Yes,139
A03345,C00141,18-24,Male,Texas,Houston,United Airlines,"Paris, France",2024-09-28,International,1266.22,Business,Mobile App,No,108
A03346,C00579,45-54,Female,Georgia,Augusta,United Airlines,"Paris, France",2024-10-11,International,1355.86,Business,Travel Agency,No,169
A03347,C00872,55-64,Female,Arizona,Phoenix,Alaska Airlines,"Miami, FL",2024-07-18,Domestic,238.25,Economy,Mobile App,No,119
A03348,C00834,45-54,Male,Texas,Houston,Alaska Airlines,"Chicago, IL",2024-06-16,Domestic,259.92,Premium Economy,Website,Yes,113
A03349,C00049,55-64,Female,Georgia,Savannah,Southwest Airlines,"Nassau, Bahamas",2024-05-23,International,889.91,Premium Economy,Website,Yes,162
A03350,C00976,18-24,Male,Georgia,Savannah,Southwest Airlines,"Chicago, IL",2024-09-12,Domestic,164.12,Economy,Travel Agency,No,113
A03351,C00668,55-64,Female,California,San Diego,American Airlines,"Mexico City, Mexico",2024-09-19,International,1982.88,Business,Travel Agency,Yes,187
A03352,C00858,18-24,Female,Oregon,Bend,Delta Airlines,"Tokyo, Japan",2024-09-10,International,608.58,Economy,Mobile App,No,159
A03353,C00558,65+,Male,Texas,Austin,Delta Airlines,"Amsterdam, Netherlands",2024-10-30,International,4472.47,First,Website,No,126
A03354,C00470,55-64,Male,Georgia,Atlanta,Delta Airlines,"Tokyo, Japan",2024-09-20,International,1302.33,Business,Mobile App,Yes,164
A03355,C00323,55-64,Male,California,San Diego,American Airlines,"Seattle, WA",2024-09-09,Domestic,127.36,Economy,Mobile App,No,189
A03356,C00686,35-44,Female,Florida,Tampa,American Airlines,"Miami, FL",2024-07-06,Domestic,467.24,Premium Economy,Travel Agency,No,186
A03357,C00428,55-64,Male,California,San Diego,Alaska Airlines,"Miami, FL",2024-05-31,Domestic,403.2,Premium Economy,Mobile App,No,164
A03358,C00578,65+,Female,Florida,Tampa,Southwest Airlines,"Grand Cayman, Cayman Islands",2024-08-17,International,2124.24,First,Travel Agency,No,115
A03359,C00473,45-54,Male,Oregon,Eugene,Southwest Airlines,"Havana, Cuba",2024-10-22,International,712.51,Premium Economy,Mobile App,Yes,145
A03360,C00534,35-44,Female,Oregon,Bend,Delta Airlines,"Amsterdam, Netherlands",2024-10-14,International,501.47,Economy,Website,No,113
A03361,C00922,55-64,Male,Florida,Miami,Delta Airlines,"Atlanta, GA",2024-09-06,Domestic,385.5,Premium Economy,Travel Agency,No,103
A03362,C00766,25-34,Female,California,Los Angeles,American Airlines,"London, UK",2024-07-07,International,492.32,Economy,Website,Yes,137
A03363,C00433,18-24,Male,Georgia,Columbus,Southwest Airlines,"Miami, FL",2024-06-27,Domestic,202.84,Economy,Website,Yes,139
A03364,C00025,45-54,Female,Texas,Austin,Delta Airlines,"Paris, France",2024-08-27,International,936.73,Premium Economy,Travel Agency,Yes,176
A03365,C00533,18-24,Male,Georgia,Columbus,American Airlines,"Mexico City, Mexico",2024-06-02,International,715.44,Premium Economy,Mobile App,No,185
A03366,C00575,45-54,Female,Florida,Orlando,United Airlines,"Paris, France",2024-06-15,International,2490.33,Business,Mobile App,No,100
A03367,C00321,45-54,Female,Florida,Jacksonville,Southwest Airlines,"Atlanta, GA",2024-08-23,Domestic,360.02,Premium Economy,Travel Agency,No,126
A03368,C00176,25-34,Female,New York,Rochester,Southwest Airlines,"Belize City, Belize",2024-08-18,International,483.14,Economy,Mobile App,No,123
A03369,C00499,18-24,Female,Illinois,Aurora,American Airlines,"London, UK",2024-08-09,International,4024.5,First,Travel Agency,Yes,178
A03370,C00438,55-64,Female,Texas,Houston,Alaska Airlines,"Chicago, IL",2024-08-30,Domestic,159.4,Economy,Mobile App,Yes,174
A03371,C00414,25-34,Female,Oregon,Salem,American Airlines,"Las Vegas, NV",2024-09-11,Domestic,545.52,Business,Travel Agency,Yes,160
A03372,C00592,35-44,Female,Florida,Orlando,Southwest Airlines,"Seattle, WA",2024-09-09,Domestic,1377.39,First,Website,Yes,139
A03373,C00182,45-54,Female,New York,Albany,United Airlines,"Frankfurt, Germany",2024-06-26,International,2558.46,First,Website,No,165
A03374,C00693,65+,Male,New York,Rochester,Delta Airlines,"Las Vegas, NV",2024-10-30,Domestic,253.13,Premium Economy,Travel Agency,Yes,165
A03375,C00802,55-64,Male,Illinois,Naperville,American Airlines,"London, UK",2024-06-20,International,2210.63,Business,Mobile App,Yes,129
A03376,C00005,35-44,Female,Oregon,Salem,Delta Airlines,"Las Vegas, NV",2024-06-11,Domestic,473.08,Business,Website,No,186
A03377,C00362,18-24,Male,Texas,Houston,American Airlines,"Toronto, Canada",2024-11-09,International,926.7,Premium Economy,Website,No,189
A03378,C00149,45-54,Female,Arizona,Phoenix,United Airlines,"Tokyo, Japan",2024-08-04,International,609.42,Economy,Website,Yes,145
A03379,C00184,35-44,Female,Illinois,Naperville,Delta Airlines,"Amsterdam, Netherlands",2024-09-03,International,2303.5,Business,Mobile App,No,109
A03380,C00779,55-64,Female,Illinois,Springfield,Alaska Airlines,"Chicago, IL",2024-06-06,Domestic,1047.51,First,Website,Yes,146
A03381,C00467,45-54,Male,Georgia,Columbus,United Airlines,"Tokyo, Japan",2024-11-12,International,3342.77,First,Website,Yes,192
A03382,C00589,18-24,Male,Oregon,Salem,American Airlines,"Mexico City, Mexico",2024-08-01,International,2258.57,First,Travel Agency,No,194
A03383,C00148,18-24,Female,New York,Buffalo,Alaska Airlines,"Miami, FL",2024-09-02,Domestic,210.99,Economy,Travel Agency,No,160
A03384,C00725,45-54,Female,Oregon,Eugene,United Airlines,"Seattle, WA",2024-07-22,Domestic,1211.55,First,Travel Agency,Yes,148
A03385,C00182,45-54,Female,New York,Albany,American Airlines,"Tokyo, Japan",2024-06-08,International,1246.01,Business,Website,No,175
A03386,C00749,65+,Male,Georgia,Atlanta,United Airlines,"Miami, FL",2024-10-07,Domestic,462.1,Premium Economy,Travel Agency,Yes,127
A03387,C00260,45-54,Male,California,Los Angeles,Alaska Airlines,"Las Vegas, NV",2024-11-02,Domestic,748.96,Business,Travel Agency,Yes,106
A03388,C00774,35-44,Male,Georgia,Augusta,Alaska Airlines,"Vancouver, Canada",2024-09-16,International,470.42,Economy,Mobile App,Yes,159
A03389,C00753,18-24,Male,Oregon,Eugene,American Airlines,"Las Vegas, NV",2024-09-24,Domestic,1070.48,First,Mobile App,Yes,111
A03390,C00494,65+,Male,Oregon,Portland,Delta Airlines,"Chicago, IL",2024-08-25,Domestic,585.48,Business,Travel Agency,Yes,132
A03391,C00519,65+,Male,Florida,Tampa,American Airlines,"Toronto, Canada",2024-10-04,International,750.46,Economy,Website,Yes,134
A03392,C00605,25-34,Female,California,San Jose,American Airlines,"Toronto, Canada",2024-10-08,International,630.09,Economy,Travel Agency,No,194
A03393,C00213,35-44,Male,New York,Albany,Alaska Airlines,"Toronto, Canada",2024-07-18,International,525.37,Economy,Travel Agency,No,139
A03394,C00621,25-34,Female,Illinois,Springfield,United Airlines,"Tokyo, Japan",2024-08-07,International,2803.59,First,Mobile App,No,199
A03395,C00855,25-34,Female,Arizona,Scottsdale,United Airlines,"Miami, FL",2024-10-03,Domestic,1252.18,First,Website,No,121
A03396,C00953,45-54,Female,Arizona,Tucson,Southwest Airlines,"Las Vegas, NV",2024-08-25,Domestic,642.02,Business,Travel Agency,Yes,190
A03397,C00714,45-54,Female,New York,Buffalo,Delta Airlines,"Miami, FL",2024-07-14,Domestic,111.11,Economy,Mobile App,No,195
A03398,C00596,25-34,Male,California,San Diego,Alaska Airlines,"Chicago, IL",2024-10-02,Domestic,183.45,Economy,Website,No,107
A03399,C00804,25-34,Female,Arizona,Flagstaff,Southwest Airlines,"Montego Bay, Jamaica",2024-06-03,International,490.36,Economy,Travel Agency,No,193
A03400,C00575,45-54,Female,Florida,Orlando,Delta Airlines,"Tokyo, Japan",2024-08-21,International,1313.6,Business,Website,No,108
A03401,C00058,18-24,Male,Georgia,Augusta,Delta Airlines,"Toronto, Canada",2024-06-02,International,895.54,Premium Economy,Mobile App,Yes,163
A03402,C00148,18-24,Female,New York,Buffalo,Delta Airlines,"Las Vegas, NV",2024-11-09,Domestic,321.05,Premium Economy,Travel Agency,No,146
A03403,C00412,25-34,Female,Texas,Houston,Alaska Airlines,"Las Vegas, NV",2024-08-11,Domestic,350.82,Premium Economy,Website,No,174
A03404,C00473,45-54,Male,Oregon,Eugene,United Airlines,"Toronto, Canada",2024-09-27,International,4490.53,First,Travel Agency,Yes,176
A03405,C00327,25-34,Male,Texas,Houston,American Airlines,"London, UK",2024-08-10,International,1983.69,Business,Travel Agency,Yes,177
A03406,C00599,25-34,Male,Florida,Tampa,Delta Airlines,"Toronto, Canada",2024-06-02,International,1060.32,Business,Travel Agency,Yes,140
A03407,C00412,25-34,Female,Texas,Houston,Alaska Airlines,"Las Vegas, NV",2024-08-27,Domestic,1083.59,First,Mobile App,No,187
A03408,C00613,18-24,Male,Florida,Jacksonville,Alaska Airlines,"Toronto, Canada",2024-08-22,International,1408.53,Business,Travel Agency,No,170
A03409,C00513,55-64,Male,Illinois,Chicago,United Airlines,"Frankfurt, Germany",2024-06-25,International,862.08,Premium Economy,Travel Agency,Yes,121
A03410,C00230,18-24,Male,California,San Jose,Alaska Airlines,"Seattle, WA",2024-06-23,Domestic,782.07,First,Mobile App,No,122
A03411,C00568,65+,Male,New York,Rochester,Southwest Airlines,"Grand Cayman, Cayman Islands",2024-07-03,International,4201.2,First,Website,Yes,157
A03412,C00427,35-44,Female,New York,Albany,Southwest Airlines,"Montego Bay, Jamaica",2024-10-28,International,1193.47,Premium Economy,Website,Yes,156
A03413,C00913,18-24,Male,Arizona,Flagstaff,American Airlines,"Las Vegas, NV",2024-10-22,Domestic,172.45,Economy,Travel Agency,No,175
A03414,C00379,18-24,Female,Illinois,Springfield,Southwest Airlines,"Cozumel, Mexico",2024-05-31,International,718.46,Economy,Mobile App,No,188
A03415,C00931,45-54,Female,Arizona,Phoenix,Southwest Airlines,"Liberia, Costa Rica",2024-10-26,International,911.59,Premium Economy,Website,No,164
A03416,C00638,25-34,Male,California,San Jose,Delta Airlines,"Atlanta, GA",2024-06-30,Domestic,1022.01,First,Mobile App,No,116
A03417,C00708,25-34,Female,New York,Buffalo,Delta Airlines,"Chicago, IL",2024-06-08,Domestic,375.61,Premium Economy,Website,No,126
A03418,C00769,65+,Male,Illinois,Naperville,American Airlines,"Paris, France",2024-10-10,International,897.74,Premium Economy,Website,Yes,175
A03419,C00294,25-34,Male,Illinois,Naperville,Alaska Airlines,"Atlanta, GA",2024-05-17,Domestic,795.88,First,Mobile App,No,159
A03420,C00859,25-34,Female,Arizona,Scottsdale,American Airlines,"Chicago, IL",2024-10-20,Domestic,798.92,First,Website,Yes,164
A03421,C00468,45-54,Male,New York,Albany,American Airlines,"Atlanta, GA",2024-10-17,Domestic,1236.74,First,Website,No,104
A03422,C00743,65+,Female,Oregon,Eugene,American Airlines,"Paris, France",2024-08-06,International,564.63,Economy,Website,Yes,160
A03423,C00496,45-54,Male,Oregon,Salem,American Airlines,"Chicago, IL",2024-07-13,Domestic,625.96,Business,Mobile App,No,153
A03424,C00116,18-24,Female,Florida,Orlando,Alaska Airlines,"Miami, FL",2024-07-16,Domestic,144.95,Economy,Mobile App,No,181
A03425,C00357,55-64,Male,Oregon,Portland,Delta Airlines,"Miami, FL",2024-08-12,Domestic,901.46,First,Travel Agency,Yes,172
A03426,C00853,45-54,Female,California,San Jose,Southwest Airlines,"Atlanta, GA",2024-09-29,Domestic,1016.51,First,Website,Yes,118
A03427,C00672,55-64,Female,New York,New York City,Delta Airlines,"Las Vegas, NV",2024-10-11,Domestic,417.79,Premium Economy,Travel Agency,No,135
A03428,C00430,35-44,Male,California,San Jose,United Airlines,"Atlanta, GA",2024-08-11,Domestic,1424.91,First,Website,Yes,113
A03429,C00004,55-64,Male,Georgia,Augusta,American Airlines,"Atlanta, GA",2024-09-15,Domestic,173.99,Economy,Travel Agency,Yes,168
A03430,C00161,25-34,Male,Texas,Austin,Delta Airlines,"Toronto, Canada",2024-06-30,International,2167.1,First,Website,Yes,135
